url,Nature of Business,Location,Year of Establishment,Main Categories,Major Markets,Total Employees,Annual Turnover,Brands,Contact Person,Position,Office Address,Country / Region
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jiangxi-Hechengda-Technology-Industrial-Co-Ltd/1S00PETIP,,Chinese Mainland,,,,,,,Liu Celia,,"Floors 1-2, Building 5, Industry University Resear Zone 2, Quannan County Industrial Park, Ganzhou Ci Jiangxi Province, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/NINGBO-HELISHUN-ELECTRON-CO-LTD/1S00ON2UG,,Chinese Mainland,,"Parts, Components & Electrical Supplies, Parts, Components & Raw Materials, Parts, Electrical Electronic Supplies View details Factories & Facilities",,,,,Miss Ann ye,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-Xucheng-Electronics-Co-Ltd/1S00PC51S,,Chinese Mainland,,,,,,,Miss sun jianan,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/RH-Circuits-Technology-Shenzhen-Co-Ltd-/1S00PETD4,,Chinese Mainland,,,,,,,- sun,,"Building 1, 56 South Ting Road, Xuebian Community, Shajing Subdistrict, Bao'an District, Shenzhen, Guangdong, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Sanwin-HONGKONG-Electronic-Technology-Co-Ltd/1S00PETHS,,Chinese Mainland,,,,,,,chen fangsheng,,"NO.8,LIYE ROAD,SONGGANG, BAOAN, SHENZHEN, GUANGDONG, CHINA",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Chengxing-Electronic-Technology-Co-Ltd-/1S00P6AI8,,Chinese Mainland,,"Parts, Components & Raw Materials",,,,,Tong Zhou,,"Room 1405-1407, Building A, Jiahe Building, Huaqiangbei Street, Futian District, Shenzhen, Guangdong, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Socay-Electronics-Co-Ltd-/1X09E9QJ,,Chinese Mainland,,"Parts, Components & Electrical Supplies, Parts, Components & Raw Materials",,,,,Shang Chen,,"4/F, Block C, Hehengxing Science & Technology Park No.19 Minqing Rd., Longhua New District, Shenzhen, Guangdong, 518000, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Yccfan-Technology-Co-Ltd/1X088L72,"Exporter, Manufacturer","Shenzhen, Guangdong, Chinese Mainland",2006.0,"Parts, Components & Electrical Supplies, Parts, Components & Raw Materials","Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, North America, Southeast Asia, Taiwan, Western Europe, Worldwide",101 - 200,"US$ 10,000,000 - 49,999,999 Certificate Name Issued By Certificate Type Valid Date ISO9001_2008\CE\UL\TUV\CCC - - -",,Mr Chris Huang,Sales Manager,"Block 1, Jinshan Industrial Park, 375 Guangshen Road, Baoan District, Shenzhen, Guangdong, China.",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/TAILOR-PIXELS-TECHNOLOGY-CO-LTD-/1S00PAPLK,,Chinese Mainland View details Factories & Facilities,,,,,,,Ms Scarlett Cheung,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wenzhou-Stpete-Electronic-Technology-Co-Ltd/1S00PETGV,,Chinese Mainland,,,,,,,Ru Lin,,"No. 77 Shengye Road, Shifan Street, Yueqing City, Zhejiang, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Xiamen-Zettler-Electronics-Co-Ltd/1X06TCHJ,Manufacturer,"Xiamen, Fujian, Chinese Mainland",,,Worldwide,,,,Ms Pat Lin,International Sales Manager,"6/F., Yin Feng Building, No.48-50 Huli Road, Xiamen, Fujiang, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yangzhou-Positioning-Tech-Co-Ltd/1X0AV2VZ,,Chinese Mainland,,"Parts, Components & Electrical Supplies, Parts, Components & Raw Materials",,,,,Chunlin Zhang,,"225000 303 Room, Wenheng Building Wangyue Rd Yangzhou Jiangsu China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/HCC-International-Limited/1S00P65JA,,Chinese Mainland,,,,,,,Hui He,,"B408, Forsafe Science & Technology Building., Gaoxin Nan 1st Road, High-tech Park, Nanshan District, Shenzhen, Guangdong, China",Chinese Mainland
about:blank,,,,,,,,,,,,
