url,Nature of Business,Location,Year of Establishment,Main Categories,Major Markets,Total Employees,Annual Turnover,Brands,Contact Person,Position,Office Address,Country / Region
https://sourcing.hktdc.com/en/Supplier-Store/Profile/A-Ayam-Berjaya-Sdn-Bhd/1S00PDQ8M?fairCode=foodexpopro&locale=en,"Exporter, Manufacturer, Wholesaler",Brunei Darussalam,2002,Food,"Korea, Southeast Asia",26 - 50,"US$ 1,000,000 - 4,999,999","A.Ayam, M's Brand Certificate Name Issued By Certificate Type Valid Date Healthier Choice Brunei Ministry of Health Others 10 Jul 2025 - 09 Jul 2028 Halal Certification Islamic Religious Council Brunei Darussalam Others 03 Jun 2024 - 02 Jun 2027 Export Health Certificate Brunei Darussalam Food Authority License 31 Jul 2026 - 24 Aug 2026 Philippines Certificate of Registration Philippines FDA License 06 Jun 2025 - 06 Jun 2028 Proudly Brunei Business Award 2024 2021 Best Dish Award",Mr Marcus Tan,Director,"Unit 1, SPG 122, 2nd Floor, Jalan Bengkurong Masin",Brunei Darussalam
https://sourcing.hktdc.com/en/Supplier-Store/Profile/ALLGOT-Co-Ltd-/1S00PDRQ3?fairCode=foodexpopro&locale=en,,"Korea, Republic Of",,,,,,,Heejin Park,,"65, Cheomdangieop-ro, Sandong-eup, Gumi-si, Gyeongsangbuk-do, Republic of Korea","Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/ATOLL-AGRO-COLD-STORAGE-SDN-BHD/1S00PDHZM?fairCode=foodexpopro&locale=en,,Brunei Darussalam,,,,,,,Mr Jatinder Singh,,,Brunei Darussalam
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Baoshan-Xinlong-Agricultural-Technology-Development-Co-Ltd-/1S00PE2FP?fairCode=foodexpopro&locale=en,,Chinese Mainland,,,,,,,longhu zhang,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Biomed-Innovation-Co-Ltd/1S00PE80S?fairCode=foodexpopro&locale=en,,Thailand,,,,,,,Putarapong Polasane,CEO & Founder,"37/276 Moo 3, Khlong Sam Subdistrict, Khlong Luang District, Pathum Thani, Thailand",Thailand
https://sourcing.hktdc.com/en/Supplier-Store/Profile/CAHYA-MATHA-ENTERPRISE/1S00PEF49?fairCode=foodexpopro&locale=en,,Malaysia View details Factories & Facilities,,,,,,,Ms Norainie Fattahul Ariffin,,,Malaysia
https://sourcing.hktdc.com/en/Supplier-Store/Profile/CHINGDOWON/1S00PD6QO?fairCode=foodexpopro&locale=en,,"Korea, Republic Of View details Factories & Facilities",,,,,,,Mr SUNGWOO SHIN,,,"Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Crefarm-Co-Ltd/1S00OS3W9?fairCode=foodexpopro&locale=en,"Exporter, Manufacturer, Retailer, Wholesaler","Korea, Republic Of",,Food,,,,,Miss Younju Choi,,"22, Sodam 2-RO, Seo-gu, Incheon Korea","Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/DRS/1S00PDRP6?fairCode=foodexpopro&locale=en,,"Korea, Republic Of",,,,,,,Changwook Ha,Manager,"6F, 15-3, Eonnam-gil, Seocho-gu, Seoul, Republic of Korea","Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Da-Jung-Co-Ltd/1X095ZGN?fairCode=foodexpopro&locale=en,,"Korea, Republic Of",,"Beverages, Food & Beverage",,,,,Heather Lee,Overseas Sales Manager,"437-19, Geumju-ri, Youngjoong-Myeon, Pochoen-si, Kyunggi-do, 487-881, Korea, Republic of","Korea, Republic Of"
